Subject_ID,Tweet_ID,Sentence,Tokens,Indexed_Tokens,Segments_IDs
78,442,[CLS] Continuing war doesn t help hostages [SEP],"['[CLS]', 'continuing', 'war', 'doesn', 't', 'help', 'hostages', '[SEP]']","[101, 5719, 2162, 2987, 1056, 2393, 19323, 102]","[365, 365, 365, 365, 365, 365, 365, 365]"
78,442,[CLS] Israel negotiate past [SEP],"['[CLS]', 'israel', 'negotiate', 'past', '[SEP]']","[101, 3956, 13676, 2627, 102]","[366, 366, 366, 366, 366]"
78,442,[CLS] They hold chips they ve got plenty hostages [SEP],"['[CLS]', 'they', 'hold', 'chips', 'they', 've', 'got', 'plenty', 'hostages', '[SEP]']","[101, 2027, 2907, 11772, 2027, 2310, 2288, 7564, 19323, 102]","[367, 367, 367, 367, 367, 367, 367, 367, 367, 367]"
78,442,[CLS]   If Israel doesn t finish job    s [SEP],"['[CLS]', 'if', 'israel', 'doesn', 't', 'finish', 'job', 's', '[SEP]']","[101, 2065, 3956, 2987, 1056, 3926, 3105, 1055, 102]","[368, 368, 368, 368, 368, 368, 368, 368, 368]"
78,442,[CLS] This laughably stupid [SEP],"['[CLS]', 'this', 'laugh', '##ably', 'stupid', '[SEP]']","[101, 2023, 4756, 8231, 5236, 102]","[369, 369, 369, 369, 369, 369]"
78,442,[CLS] I don t care loudest member Hamas said wanted matters ability [SEP],"['[CLS]', 'i', 'don', 't', 'care', 'loud', '##est', 'member', 'hamas', 'said', 'wanted', 'matters', 'ability', '[SEP]']","[101, 1045, 2123, 1056, 2729, 5189, 4355, 2266, 22129, 2056, 2359, 5609, 3754, 102]","[370, 370, 370, 370, 370, 370, 370, 370, 370, 370, 370, 370, 370, 370]"
78,442,[CLS] Hamas never pulled anything like     they re likely ever able [SEP],"['[CLS]', 'hamas', 'never', 'pulled', 'anything', 'like', 'they', 're', 'likely', 'ever', 'able', '[SEP]']","[101, 22129, 2196, 2766, 2505, 2066, 2027, 2128, 3497, 2412, 2583, 102]","[371, 371, 371, 371, 371, 371, 371, 371, 371, 371, 371, 371]"
78,442,[CLS] Israel underestimatedsupported threat [SEP],"['[CLS]', 'israel', 'under', '##est', '##imated', '##su', '##pp', '##orted', 'threat', '[SEP]']","[101, 3956, 2104, 4355, 20592, 6342, 9397, 15613, 5081, 102]","[372, 372, 372, 372, 372, 372, 372, 372, 372, 372]"
78,442,[CLS] Israel fortress easily secure borders [SEP],"['[CLS]', 'israel', 'fortress', 'easily', 'secure', 'borders', '[SEP]']","[101, 3956, 7841, 4089, 5851, 6645, 102]","[373, 373, 373, 373, 373, 373, 373]"
78,442,[CLS] There simply justification war continue never support anyone wants force fund [SEP],"['[CLS]', 'there', 'simply', 'justification', 'war', 'continue', 'never', 'support', 'anyone', 'wants', 'force', 'fund', '[SEP]']","[101, 2045, 3432, 19777, 2162, 3613, 2196, 2490, 3087, 4122, 2486, 4636, 102]","[374, 374, 374, 374, 374, 374, 374, 374, 374, 374, 374, 374, 374]"
94,186,[CLS] As recently      Israeli government begging Arab governments continue funding Hamas [SEP],"['[CLS]', 'as', 'recently', 'israeli', 'government', 'begging', 'arab', 'governments', 'continue', 'funding', 'hamas', '[SEP]']","[101, 2004, 3728, 5611, 2231, 12858, 5424, 6867, 3613, 4804, 22129, 102]","[375, 375, 375, 375, 375, 375, 375, 375, 375, 375, 375, 375]"
94,186,[CLS] Ask theyd [SEP],"['[CLS]', 'ask', 'they', '##d', '[SEP]']","[101, 3198, 2027, 2094, 102]","[376, 376, 376, 376, 376]"
94,186,[CLS] Ask secure border earth fell people paragliders [SEP],"['[CLS]', 'ask', 'secure', 'border', 'earth', 'fell', 'people', 'para', '##gli', '##ders', '[SEP]']","[101, 3198, 5851, 3675, 3011, 3062, 2111, 11498, 25394, 13375, 102]","[377, 377, 377, 377, 377, 377, 377, 377, 377, 377, 377]"
94,186,[CLS] Consider war benefits Netanyahu whose corruption scandals ignored Hamas leadership billionaires dont even live Gaza The USWestern military industrial complex green light fund second proxy war The US government silenced antiwar right And low low cost God knows many innocent Israelis Palestinians die [SEP],"['[CLS]', 'consider', 'war', 'benefits', 'net', '##any', '##ahu', 'whose', 'corruption', 'scandals', 'ignored', 'hamas', 'leadership', 'billionaire', '##s', 'don', '##t', 'even', 'live', 'gaza', 'the', 'us', '##west', '##ern', 'military', 'industrial', 'complex', 'green', 'light', 'fund', 'second', 'proxy', 'war', 'the', 'us', 'government', 'silenced', 'anti', '##war', 'right', 'and', 'low', 'low', 'cost', 'god', 'knows', 'many', 'innocent', 'israelis', 'palestinians', 'die', '[SEP]']","[101, 5136, 2162, 6666, 5658, 19092, 21463, 3005, 7897, 29609, 6439, 22129, 4105, 22301, 2015, 2123, 2102, 2130, 2444, 14474, 1996, 2149, 19650, 11795, 2510, 3919, 3375, 2665, 2422, 4636, 2117, 24540, 2162, 1996, 2149, 2231, 25030, 3424, 9028, 2157, 1998, 2659, 2659, 3465, 2643, 4282, 2116, 7036, 28363, 21524, 3280, 102]","[378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378]"
94,186,[CLS] Please think [SEP],"['[CLS]', 'please', 'think', '[SEP]']","[101, 3531, 2228, 102]","[379, 379, 379, 379]"
41,939,[CLS] As every single person knows ends Hamas surrenders [SEP],"['[CLS]', 'as', 'every', 'single', 'person', 'knows', 'ends', 'hamas', 'surrender', '##s', '[SEP]']","[101, 2004, 2296, 2309, 2711, 4282, 4515, 22129, 7806, 2015, 102]","[380, 380, 380, 380, 380, 380, 380, 380, 380, 380, 380]"
41,939,[CLS] But Hamas wont surrender [SEP],"['[CLS]', 'but', 'hamas', 'won', '##t', 'surrender', '[SEP]']","[101, 2021, 22129, 2180, 2102, 7806, 102]","[381, 381, 381, 381, 381, 381, 381]"
41,939,[CLS] Because theyre counting useful idiots preserve power [SEP],"['[CLS]', 'because', 'they', '##re', 'counting', 'useful', 'idiots', 'preserve', 'power', '[SEP]']","[101, 2138, 2027, 2890, 10320, 6179, 28781, 7969, 2373, 102]","[382, 382, 382, 382, 382, 382, 382, 382, 382, 382]"
41,939,[CLS] Hamas seeks Palestinian suffering [SEP],"['[CLS]', 'hamas', 'seeks', 'palestinian', 'suffering', '[SEP]']","[101, 22129, 11014, 9302, 6114, 102]","[383, 383, 383, 383, 383, 383]"
32,740,[CLS] As jew I sacred duty support candidate believes democracy rule law candidate driving force behind January   [SEP],"['[CLS]', 'as', 'jew', 'i', 'sacred', 'duty', 'support', 'candidate', 'believes', 'democracy', 'rule', 'law', 'candidate', 'driving', 'force', 'behind', 'january', '[SEP]']","[101, 2004, 16522, 1045, 6730, 4611, 2490, 4018, 7164, 7072, 3627, 2375, 4018, 4439, 2486, 2369, 2254, 102]","[384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384]"
32,170,[CLS] As Jew I know othering one group leads othering rest us [SEP],"['[CLS]', 'as', 'jew', 'i', 'know', 'other', '##ing', 'one', 'group', 'leads', 'other', '##ing', 'rest', 'us', '[SEP]']","[101, 2004, 16522, 1045, 2113, 2060, 2075, 2028, 2177, 5260, 2060, 2075, 2717, 2149, 102]","[385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385]"
63,543,[CLS] Are u fucking kidding [SEP],"['[CLS]', 'are', 'u', 'fucking', 'kidding', '[SEP]']","[101, 2024, 1057, 8239, 12489, 102]","[386, 386, 386, 386, 386, 386]"
63,543,[CLS] At least     Palestinians killed Israel targeted attack refugee camp [SEP],"['[CLS]', 'at', 'least', 'palestinians', 'killed', 'israel', 'targeted', 'attack', 'refugee', 'camp', '[SEP]']","[101, 2012, 2560, 21524, 2730, 3956, 9416, 2886, 13141, 3409, 102]","[387, 387, 387, 387, 387, 387, 387, 387, 387, 387, 387]"
63,543,[CLS] Every US official supporting blood hands starts top [SEP],"['[CLS]', 'every', 'us', 'official', 'supporting', 'blood', 'hands', 'starts', 'top', '[SEP]']","[101, 2296, 2149, 2880, 4637, 2668, 2398, 4627, 2327, 102]","[388, 388, 388, 388, 388, 388, 388, 388, 388, 388]"
63,543,[CLS] Biden must resign [SEP],"['[CLS]', 'bid', '##en', 'must', 'resign', '[SEP]']","[101, 7226, 2368, 2442, 12897, 102]","[389, 389, 389, 389, 389, 389]"
63,543,[CLS] Blinken must resign [SEP],"['[CLS]', 'blink', '##en', 'must', 'resign', '[SEP]']","[101, 12373, 2368, 2442, 12897, 102]","[390, 390, 390, 390, 390, 390]"
63,543,[CLS] Not one penny Israel [SEP],"['[CLS]', 'not', 'one', 'penny', 'israel', '[SEP]']","[101, 2025, 2028, 10647, 3956, 102]","[391, 391, 391, 391, 391, 391]"
63,543,[CLS] CeasefireNOW [SEP],"['[CLS]', 'ceasefire', '##now', '[SEP]']","[101, 26277, 19779, 102]","[392, 392, 392, 392]"
41,750,[CLS] Agreed [SEP],"['[CLS]', 'agreed', '[SEP]']","[101, 3530, 102]","[393, 393, 393]"
41,750,[CLS] This precisely Palestinian civilians Gaza listen Israels warnings leave target areas also precisely Hamas telling [SEP],"['[CLS]', 'this', 'precisely', 'palestinian', 'civilians', 'gaza', 'listen', 'israel', '##s', 'warnings', 'leave', 'target', 'areas', 'also', 'precisely', 'hamas', 'telling', '[SEP]']","[101, 2023, 10785, 9302, 9272, 14474, 4952, 3956, 2015, 16234, 2681, 4539, 2752, 2036, 10785, 22129, 4129, 102]","[394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]"
32,214,[CLS] Adelson Jews sacred duty vote Trump [SEP],"['[CLS]', 'ad', '##els', '##on', 'jews', 'sacred', 'duty', 'vote', 'trump', '[SEP]']","[101, 4748, 9050, 2239, 5181, 6730, 4611, 3789, 8398, 102]","[395, 395, 395, 395, 395, 395, 395, 395, 395, 395]"
32,214,[CLS] Let sink [SEP],"['[CLS]', 'let', 'sink', '[SEP]']","[101, 2292, 7752, 102]","[396, 396, 396, 396]"
32,214,[CLS] Trump Jews would lot loss Harris wins [SEP],"['[CLS]', 'trump', 'jews', 'would', 'lot', 'loss', 'harris', 'wins', '[SEP]']","[101, 8398, 5181, 2052, 2843, 3279, 5671, 5222, 102]","[397, 397, 397, 397, 397, 397, 397, 397, 397]"
32,214,[CLS] Let sink [SEP],"['[CLS]', 'let', 'sink', '[SEP]']","[101, 2292, 7752, 102]","[398, 398, 398, 398]"
32,214,[CLS] This normal [SEP],"['[CLS]', 'this', 'normal', '[SEP]']","[101, 2023, 3671, 102]","[399, 399, 399, 399]"
32,214,[CLS] Dont let anyone tell either things OK say [SEP],"['[CLS]', 'don', '##t', 'let', 'anyone', 'tell', 'either', 'things', 'ok', 'say', '[SEP]']","[101, 2123, 2102, 2292, 3087, 2425, 2593, 2477, 7929, 2360, 102]","[400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400]"
32,214,[CLS] user [SEP],"['[CLS]', 'user', '[SEP]']","[101, 5310, 102]","[401, 401, 401]"
32,214,[CLS] xcomTheNVIndystat  [SEP],"['[CLS]', 'x', '##com', '##the', '##n', '##vin', '##dy', '##sta', '##t', '[SEP]']","[101, 1060, 9006, 10760, 2078, 6371, 5149, 9153, 2102, 102]","[402, 402, 402, 402, 402, 402, 402, 402, 402, 402]"
17,101,[CLS] According White House President Biden spoke phone family two Americans released today taken hostage Hamas [SEP],"['[CLS]', 'according', 'white', 'house', 'president', 'bid', '##en', 'spoke', 'phone', 'family', 'two', 'americans', 'released', 'today', 'taken', 'hostage', 'hamas', '[SEP]']","[101, 2429, 2317, 2160, 2343, 7226, 2368, 3764, 3042, 2155, 2048, 4841, 2207, 2651, 2579, 13446, 22129, 102]","[403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403, 403]"
78,805,[CLS] user reason Jewish people call selfhating Jew youre completely quite protests college campuses straight calling Oct  th       times Go home Poland Jew [SEP],"['[CLS]', 'user', 'reason', 'jewish', 'people', 'call', 'self', '##hat', '##ing', 'jew', 'your', '##e', 'completely', 'quite', 'protests', 'college', 'campuses', 'straight', 'calling', 'oct', 'th', 'times', 'go', 'home', 'poland', 'jew', '[SEP]']","[101, 5310, 3114, 3644, 2111, 2655, 2969, 12707, 2075, 16522, 2115, 2063, 3294, 3243, 8090, 2267, 13696, 3442, 4214, 13323, 16215, 2335, 2175, 2188, 3735, 16522, 102]","[404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404]"
78,805,[CLS] Youre vocal many things quite [SEP],"['[CLS]', 'your', '##e', 'vocal', 'many', 'things', 'quite', '[SEP]']","[101, 2115, 2063, 5554, 2116, 2477, 3243, 102]","[405, 405, 405, 405, 405, 405, 405, 405]"
28,348,[CLS]     Innocent Hostages including   Americans still held Hamas Gazans Palestinians [SEP],"['[CLS]', 'innocent', 'hostages', 'including', 'americans', 'still', 'held', 'hamas', 'gaza', '##ns', 'palestinians', '[SEP]']","[101, 7036, 19323, 2164, 4841, 2145, 2218, 22129, 14474, 3619, 21524, 102]","[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406]"
28,348,[CLS] Not one word DEMANDING THEIR RELEASE President [SEP],"['[CLS]', 'not', 'one', 'word', 'demanding', 'their', 'release', 'president', '[SEP]']","[101, 2025, 2028, 2773, 9694, 2037, 2713, 2343, 102]","[407, 407, 407, 407, 407, 407, 407, 407, 407]"
28,348,[CLS] On Oct  th Jewish People experienced worst genocide since Holocaust hear suffering Gazans constant threat survival Israel Jewish people live everyday [SEP],"['[CLS]', 'on', 'oct', 'th', 'jewish', 'people', 'experienced', 'worst', 'genocide', 'since', 'holocaust', 'hear', 'suffering', 'gaza', '##ns', 'constant', 'threat', 'survival', 'israel', 'jewish', 'people', 'live', 'everyday', '[SEP]']","[101, 2006, 13323, 16215, 3644, 2111, 5281, 5409, 14052, 2144, 11513, 2963, 6114, 14474, 3619, 5377, 5081, 7691, 3956, 3644, 2111, 2444, 10126, 102]","[408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408, 408]"
28,348,[CLS] And lets reward another State launching pad terror [SEP],"['[CLS]', 'and', 'lets', 'reward', 'another', 'state', 'launching', 'pad', 'terror', '[SEP]']","[101, 1998, 11082, 10377, 2178, 2110, 12106, 11687, 7404, 102]","[409, 409, 409, 409, 409, 409, 409, 409, 409, 409]"
28,348,[CLS] Your lack support Jewish people State Israel loud clear Mr President [SEP],"['[CLS]', 'your', 'lack', 'support', 'jewish', 'people', 'state', 'israel', 'loud', 'clear', 'mr', 'president', '[SEP]']","[101, 2115, 3768, 2490, 3644, 2111, 2110, 3956, 5189, 3154, 2720, 2343, 102]","[410, 410, 410, 410, 410, 410, 410, 410, 410, 410, 410, 410, 410]"
28,348,[CLS] user user [SEP],"['[CLS]', 'user', 'user', '[SEP]']","[101, 5310, 5310, 102]","[411, 411, 411, 411]"
83,719,[CLS] user Jew survived      terrorist plane highjacking explains Jewish people cant leave Israel safety reasons Where want us go [SEP],"['[CLS]', 'user', 'jew', 'survived', 'terrorist', 'plane', 'high', '##jack', '##ing', 'explains', 'jewish', 'people', 'can', '##t', 'leave', 'israel', 'safety', 'reasons', 'where', 'want', 'us', 'go', '[SEP]']","[101, 5310, 16522, 5175, 9452, 4946, 2152, 17364, 2075, 7607, 3644, 2111, 2064, 2102, 2681, 3956, 3808, 4436, 2073, 2215, 2149, 2175, 102]","[412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412]"
83,719,[CLS] The people Israel stand defend land [SEP],"['[CLS]', 'the', 'people', 'israel', 'stand', 'defend', 'land', '[SEP]']","[101, 1996, 2111, 3956, 3233, 6985, 2455, 102]","[413, 413, 413, 413, 413, 413, 413, 413]"
83,719,[CLS] Because one we ve got [SEP],"['[CLS]', 'because', 'one', 'we', 've', 'got', '[SEP]']","[101, 2138, 2028, 2057, 2310, 2288, 102]","[414, 414, 414, 414, 414, 414, 414]"
41,274,[CLS] BREAKING Hamas claims fired two rockets Tel Aviv [SEP],"['[CLS]', 'breaking', 'hamas', 'claims', 'fired', 'two', 'rockets', 'tel', 'aviv', '[SEP]']","[101, 4911, 22129, 4447, 5045, 2048, 12496, 10093, 12724, 102]","[415, 415, 415, 415, 415, 415, 415, 415, 415, 415]"
41,274,[CLS] Residents report hearing explosions [SEP],"['[CLS]', 'residents', 'report', 'hearing', 'explosions', '[SEP]']","[101, 3901, 3189, 4994, 18217, 102]","[416, 416, 416, 416, 416, 416]"
77,345,[CLS] You see say kill Jews aspirational [SEP],"['[CLS]', 'you', 'see', 'say', 'kill', 'jews', 'as', '##piration', '##al', '[SEP]']","[101, 2017, 2156, 2360, 3102, 5181, 2004, 16781, 2389, 102]","[417, 417, 417, 417, 417, 417, 417, 417, 417, 417]"
77,345,[CLS] We dont actually mean [SEP],"['[CLS]', 'we', 'don', '##t', 'actually', 'mean', '[SEP]']","[101, 2057, 2123, 2102, 2941, 2812, 102]","[418, 418, 418, 418, 418, 418, 418]"
77,345,[CLS] unless possible course wed Words meaning [SEP],"['[CLS]', 'unless', 'possible', 'course', 'wed', 'words', 'meaning', '[SEP]']","[101, 4983, 2825, 2607, 21981, 2616, 3574, 102]","[419, 419, 419, 419, 419, 419, 419, 419]"
77,345,[CLS] This mealymouthed bullshit excuse pathetic [SEP],"['[CLS]', 'this', 'meal', '##ym', '##outh', '##ed', 'bullshit', 'excuse', 'pathetic', '[SEP]']","[101, 2023, 7954, 24335, 17167, 2098, 14636, 8016, 17203, 102]","[420, 420, 420, 420, 420, 420, 420, 420, 420, 420]"
77,345,[CLS] You know exactly [SEP],"['[CLS]', 'you', 'know', 'exactly', '[SEP]']","[101, 2017, 2113, 3599, 102]","[421, 421, 421, 421, 421]"
92,630,[CLS] The prime minister prided vast political experience irreplaceable wisdom security matters completely failed identify dangers consciously leading Israel establishing government annexation dispossession These words editorial Haaretz serve warning America cost broken politics [SEP],"['[CLS]', 'the', 'prime', 'minister', 'pride', '##d', 'vast', 'political', 'experience', 'ir', '##re', '##pl', '##ace', '##able', 'wisdom', 'security', 'matters', 'completely', 'failed', 'identify', 'dangers', 'consciously', 'leading', 'israel', 'establishing', 'government', 'annexation', 'di', '##sp', '##oss', '##ess', '##ion', 'these', 'words', 'editorial', 'ha', '##are', '##tz', 'serve', 'warning', 'america', 'cost', 'broken', 'politics', '[SEP]']","[101, 1996, 3539, 2704, 6620, 2094, 6565, 2576, 3325, 20868, 2890, 24759, 10732, 3085, 9866, 3036, 5609, 3294, 3478, 6709, 16796, 24447, 2877, 3956, 7411, 2231, 18985, 4487, 13102, 15094, 7971, 3258, 2122, 2616, 8368, 5292, 12069, 5753, 3710, 5432, 2637, 3465, 3714, 4331, 102]","[422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422, 422]"
20,483,[CLS] The court said must happen You Israel must stop offensive Rafah period It nothing Hamas nothing anybody else [SEP],"['[CLS]', 'the', 'court', 'said', 'must', 'happen', 'you', 'israel', 'must', 'stop', 'offensive', 'raf', '##ah', 'period', 'it', 'nothing', 'hamas', 'nothing', 'anybody', 'else', '[SEP]']","[101, 1996, 2457, 2056, 2442, 4148, 2017, 3956, 2442, 2644, 5805, 7148, 4430, 2558, 2009, 2498, 22129, 2498, 10334, 2842, 102]","[423, 423, 423, 423, 423, 423, 423, 423, 423, 423, 423, 423, 423, 423, 423, 423, 423, 423, 423, 423, 423]"
20,483,[CLS] It nothing Israel says doesnt say anything court made UN Security Council implemented order [SEP],"['[CLS]', 'it', 'nothing', 'israel', 'says', 'doesn', '##t', 'say', 'anything', 'court', 'made', 'un', 'security', 'council', 'implemented', 'order', '[SEP]']","[101, 2009, 2498, 3956, 2758, 2987, 2102, 2360, 2505, 2457, 2081, 4895, 3036, 2473, 7528, 2344, 102]","[424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424]"
20,483,[CLS] It didnt large part shenanigans Biden saying oh got cease fire deal user [SEP],"['[CLS]', 'it', 'didn', '##t', 'large', 'part', 'shen', '##ani', '##gan', '##s', 'bid', '##en', 'saying', 'oh', 'got', 'cease', 'fire', 'deal', 'user', '[SEP]']","[101, 2009, 2134, 2102, 2312, 2112, 21882, 7088, 5289, 2015, 7226, 2368, 3038, 2821, 2288, 13236, 2543, 3066, 5310, 102]","[425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425]"
92,984,[CLS] The corruption one man Israel brought whole world brink war corruption weakness stirred evil evil sees weakness strikes More corrupt politicians like Netanyahu Trump threaten world [SEP],"['[CLS]', 'the', 'corruption', 'one', 'man', 'israel', 'brought', 'whole', 'world', 'brink', 'war', 'corruption', 'weakness', 'stirred', 'evil', 'evil', 'sees', 'weakness', 'strikes', 'more', 'corrupt', 'politicians', 'like', 'net', '##any', '##ahu', 'trump', 'threaten', 'world', '[SEP]']","[101, 1996, 7897, 2028, 2158, 3956, 2716, 2878, 2088, 20911, 2162, 7897, 11251, 13551, 4763, 4763, 5927, 11251, 9326, 2062, 13593, 8801, 2066, 5658, 19092, 21463, 8398, 15686, 2088, 102]","[426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426]"
41,156,[CLS] I don t know frankly control Gaza Hamas wiped [SEP],"['[CLS]', 'i', 'don', 't', 'know', 'frankly', 'control', 'gaza', 'hamas', 'wiped', '[SEP]']","[101, 1045, 2123, 1056, 2113, 19597, 2491, 14474, 22129, 8342, 102]","[427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427]"
41,156,[CLS] But I know cant Benjamin Netanyahu Piers Morgan criticises Israeli Prime Ministers plans occupy Gaza bombing done [SEP],"['[CLS]', 'but', 'i', 'know', 'can', '##t', 'benjamin', 'net', '##any', '##ahu', 'piers', 'morgan', 'critic', '##ises', 'israeli', 'prime', 'ministers', 'plans', 'occupy', 'gaza', 'bombing', 'done', '[SEP]']","[101, 2021, 1045, 2113, 2064, 2102, 6425, 5658, 19092, 21463, 16067, 5253, 6232, 13087, 5611, 3539, 7767, 3488, 11494, 14474, 8647, 2589, 102]","[428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428]"
41,156,[CLS] user [SEP],"['[CLS]', 'user', '[SEP]']","[101, 5310, 102]","[429, 429, 429]"
41,156,[CLS] user [SEP],"['[CLS]', 'user', '[SEP]']","[101, 5310, 102]","[430, 430, 430]"
41,156,[CLS] PMU [SEP],"['[CLS]', 'pm', '##u', '[SEP]']","[101, 7610, 2226, 102]","[431, 431, 431, 431]"
94,709,[CLS] Hamas great regret Israel s creation These words Avner Cohen former Israeli religious affairs official worked Gaza decades [SEP],"['[CLS]', 'hamas', 'great', 'regret', 'israel', 's', 'creation', 'these', 'words', 'av', '##ner', 'cohen', 'former', 'israeli', 'religious', 'affairs', 'official', 'worked', 'gaza', 'decades', '[SEP]']","[101, 22129, 2307, 9038, 3956, 1055, 4325, 2122, 2616, 20704, 3678, 9946, 2280, 5611, 3412, 3821, 2880, 2499, 14474, 5109, 102]","[432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432]"
94,709,[CLS] As watch death destruction currently unfolding Israel Palestine important know Israeli government responsible rise Hamas [SEP],"['[CLS]', 'as', 'watch', 'death', 'destruction', 'currently', 'un', '##folding', 'israel', 'palestine', 'important', 'know', 'israeli', 'government', 'responsible', 'rise', 'hamas', '[SEP]']","[101, 2004, 3422, 2331, 6215, 2747, 4895, 21508, 3956, 8976, 2590, 2113, 5611, 2231, 3625, 4125, 22129, 102]","[433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433]"
94,709,[CLS] If wasnt Israels government Hamas might even exist [SEP],"['[CLS]', 'if', 'wasn', '##t', 'israel', '##s', 'government', 'hamas', 'might', 'even', 'exist', '[SEP]']","[101, 2065, 2347, 2102, 3956, 2015, 2231, 22129, 2453, 2130, 4839, 102]","[434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434]"
94,709,[CLS] Starting late     s Israeli government decided wanted radical Islamist counterweight PLO run Yasser Arafats secularist leftwing Fatah party [SEP],"['[CLS]', 'starting', 'late', 's', 'israeli', 'government', 'decided', 'wanted', 'radical', 'islamist', 'counter', '##weight', 'pl', '##o', 'run', 'ya', '##sser', 'ara', '##fat', '##s', 'secular', '##ist', 'left', '##wing', 'fat', '##ah', 'party', '[SEP]']","[101, 3225, 2397, 1055, 5611, 2231, 2787, 2359, 7490, 27256, 4675, 11179, 20228, 2080, 2448, 8038, 18116, 19027, 27753, 2015, 10644, 2923, 2187, 9328, 6638, 4430, 2283, 102]","[435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435]"
94,709,[CLS] Their thinking Palestinians busy fighting wouldnt able fight Israel [SEP],"['[CLS]', 'their', 'thinking', 'palestinians', 'busy', 'fighting', 'wouldn', '##t', 'able', 'fight', 'israel', '[SEP]']","[101, 2037, 3241, 21524, 5697, 3554, 2876, 2102, 2583, 2954, 3956, 102]","[436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436]"
94,709,[CLS] Divide conquer [SEP],"['[CLS]', 'divide', 'conquer', '[SEP]']","[101, 11443, 16152, 102]","[437, 437, 437, 437]"
94,709,[CLS] Starting late     s began giving direct funding fringe group radicals organizations mosques [SEP],"['[CLS]', 'starting', 'late', 's', 'began', 'giving', 'direct', 'funding', 'fringe', 'group', 'radicals', 'organizations', 'mosques', '[SEP]']","[101, 3225, 2397, 1055, 2211, 3228, 3622, 4804, 13548, 2177, 23618, 4411, 21922, 102]","[438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438]"
94,709,[CLS] One Sheikh Ahmed Yassin leader Muslim Brotherhood Gaza also formed Islamist group Mujama alIslamiya [SEP],"['[CLS]', 'one', 'sheikh', 'ahmed', 'ya', '##ssi', '##n', 'leader', 'muslim', 'brotherhood', 'gaza', 'also', 'formed', 'islamist', 'group', 'mu', '##ja', '##ma', 'ali', '##sl', '##ami', '##ya', '[SEP]']","[101, 2028, 12840, 10208, 8038, 18719, 2078, 3003, 5152, 12865, 14474, 2036, 2719, 27256, 2177, 14163, 3900, 2863, 4862, 14540, 10631, 3148, 102]","[439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439, 439]"
94,709,[CLS] They recognized charity Israeli government      started receiving funding soon [SEP],"['[CLS]', 'they', 'recognized', 'charity', 'israeli', 'government', 'started', 'receiving', 'funding', 'soon', '[SEP]']","[101, 2027, 3858, 5952, 5611, 2231, 2318, 4909, 4804, 2574, 102]","[440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440]"
94,709,[CLS] Brig [SEP],"['[CLS]', 'brig', '[SEP]']","[101, 16908, 102]","[441, 441, 441]"
